Solvent,TPSA_solv,MW_solv,HeavyAtomCount_solv,Gsolv_sol,Dipole_sol,Polarizability_sol,HOMO_sol,LUMO_sol,MaxPartialCharge_sol,MinPartialCharge_sol,LogP_sol
BA_0.9-PX_0.1,23.407,114.98312690056,8.0,-0.10955181359952683,2.4470144400000002,127.69737668,-0.2525411,-0.0987105,0.7683896699999999,-0.69352927,1.4545224
BA_0.1-MX_0.9,2.367,106.97874345736,8.0,-0.07648676579886705,2.3111453,118.74760716000002,-0.2525491,-0.0983596,0.7617472700000001,-0.6759748700000001,2.2175944000000003
BA_0.2-MX_0.8,4.997,107.97929138776,8.0,-0.08062812779892875,2.3281623000000002,119.86841956,-0.2525481,-0.09840360000000001,0.76257757,-0.6781691700000001,2.1222104
BA_0.3-MX_0.7,7.364000000000001,108.87978452511999,8.0,-0.08435535359898427,2.3434776,120.87715072,-0.25254719999999997,-0.09844320000000001,0.76332484,-0.6801440400000001,2.0363648000000003
BA_0.4-MX_0.6,9.994,109.88033245552,8.0,-0.08849671559904596,2.3604946,121.99796312,-0.2525462,-0.0984872,0.76415514,-0.68233834,1.9409808000000002
BA_0.5-MX_0.5,12.624,110.88088038592,8.0,-0.09263807759910764,2.3775116,123.11877552,-0.25254519999999997,-0.0985312,0.76498544,-0.68453264,1.8455968
BA_0.6-MX_0.4,15.254,111.88142831631998,8.0,-0.09677943959916933,2.3945286,124.23958791999999,-0.2525442,-0.0985752,0.76581574,-0.68672694,1.7502128
BA_0.7-MX_0.3,17.884,112.88197624672,8.0,-0.10092080159923103,2.4115456,125.36040032000002,-0.25254319999999997,-0.0986192,0.7666460399999999,-0.68892124,1.6548288000000002
BA_0.8-MX_0.2,20.777,113.98257897016,8.0,-0.1054762997992989,2.4302643,126.59329396000001,-0.2525421,-0.09866760000000001,0.76755937,-0.69133497,1.5499064000000002
BA_0.9-MX_0.1,23.407,114.98312690056,8.0,-0.10961766179936058,2.4472813,127.71410636000002,-0.2525411,-0.0987116,0.7683896699999999,-0.69352927,1.4545224
BA_0.1-OX_0.9,2.367,106.97874345736,8.0,-0.08146374690037646,2.3317167600000004,120.04639829,-0.25254,-0.09839600000000001,0.76265727,-0.6787048700000001,2.2175944000000003
BA_0.2-OX_0.8,4.997,107.97929138776,8.0,-0.08505818790027227,2.3464731600000004,121.02448638999999,-0.25254,-0.09843600000000001,0.7633875700000001,-0.68059917,2.1222104
BA_0.3-OX_0.7,7.364000000000001,108.87978452511999,8.0,-0.0882931848001785,2.35975392,121.90476568,-0.25254,-0.098472,0.7640448400000001,-0.68230404,2.0363648000000003
BA_0.4-OX_0.6,9.994,109.88033245552,8.0,-0.09188762580007434,2.37451032,122.88285377999999,-0.25254,-0.098512,0.76477514,-0.68419834,1.9409808000000002
BA_0.5-OX_0.5,12.624,110.88088038592,8.0,-0.09548206679997015,2.38926672,123.86094188,-0.25254,-0.098552,0.76550544,-0.68609264,1.8455968
BA_0.6-OX_0.4,15.254,111.88142831631998,8.0,-0.09907650779986599,2.40402312,124.83902997999999,-0.25254,-0.098592,0.7662357399999999,-0.6879869399999999,1.7502128
BA_0.7-OX_0.3,17.884,112.88197624672,8.0,-0.10267094879976181,2.41877952,125.81711808000001,-0.25254,-0.098632,0.76696604,-0.6898812400000001,1.6548288000000002
BA_0.8-OX_0.2,20.777,113.98257897016,8.0,-0.10662483389964722,2.4350115600000004,126.89301499000001,-0.25254,-0.098676,0.7677693699999999,-0.69196497,1.5499064000000002
BA_0.9-OX_0.1,23.407,114.98312690056,8.0,-0.11021927489954303,2.4497679600000004,127.87110309,-0.25254,-0.098716,0.76849967,-0.69385927,1.4545224
BA_0.1-NMP_0.9,20.7892,100.42963916528001,7.08,-0.150921897600563,2.6168551600000005,139.90425796000002,-0.2526688,-0.09928440000000001,0.7763842400000001,-0.7162354400000001,0.32747999999999994
BA_0.2-NMP_0.8,21.2085,101.6207112654,7.15,-0.14812579800047665,2.60537705,139.07055355,-0.25265899999999997,-0.0992445,0.7758454499999999,-0.7146914499999999,0.40524999999999994
BA_0.3-NMP_0.7,21.747600000000002,103.15208967983999,7.24,-0.1445308128003657,2.59061948,137.99864788000002,-0.2526464,-0.0991932,0.77515272,-0.7127063199999999,0.5052399999999999
BA_0.4-NMP_0.6,22.286700000000003,104.68346809428,7.33,-0.1409358276002547,2.5758619100000004,136.92674221000001,-0.2526338,-0.0991419,0.77445999,-0.71072119,0.6052299999999999
BA_0.5-NMP_0.5,22.8258,106.21484650872,7.42,-0.13734084240014371,2.56110434,135.85483654,-0.2526212,-0.0990906,0.77376726,-0.7087360599999999,0.70522
BA_0.6-NMP_0.4,23.4248,107.91637808031999,7.52,-0.13334641440002037,2.54470704,134.66383024,-0.2526072,-0.0990336,0.7729975600000001,-0.7065303599999999,0.81632
BA_0.7-NMP_0.3,24.0837,109.78806280908,7.63,-0.12895254359988473,2.52667001,133.35372331,-0.25259180000000003,-0.0989709,0.77215089,-0.70410409,0.9385300000000001
BA_0.8-NMP_0.2,24.802500000000002,111.82990069499999,7.75,-0.12415922999973675,2.5069932500000003,131.92451575,-0.252575,-0.0989025,0.77122725,-0.70145725,1.07185
BA_0.9-NMP_0.1,25.5213,113.87173858092001,7.87,-0.11936591639958875,2.48731649,130.49530819,-0.25255819999999995,-0.09883410000000001,0.77030361,-0.69881041,1.20517
BA_0.1-CHO_0.9,17.808400000000002,99.51401011472001,7.08,-0.14348703719941258,2.5862826400000003,137.5930588,-0.25263199999999997,-0.0991648,0.7745442400000001,-0.71163544,1.5060000000000002
BA_0.2-CHO_0.8,18.546799999999998,100.95485528943999,7.16,-0.14093800439941398,2.57582328,136.8412276,-0.25262399999999996,-0.0991296,0.7740884800000001,-0.7102708799999999,1.4924
BA_0.3-CHO_0.7,19.3775,102.575806111,7.25,-0.13807034249941552,2.5640565,135.9954175,-0.252615,-0.09909,0.77357575,-0.70873575,1.4771
BA_0.4-CHO_0.6,20.2082,104.19675693255999,7.34,-0.13520268059941706,2.55228972,135.1496074,-0.252606,-0.09905040000000001,0.77306302,-0.7072006200000001,1.4618000000000002
BA_0.5-CHO_0.5,21.1312,105.99781340096,7.44,-0.1320163895994188,2.53921552,134.2098184,-0.252596,-0.0990064,0.77249332,-0.70549492,1.4448
BA_0.6-CHO_0.4,22.0542,107.79886986936,7.540000000000001,-0.12883009859942052,2.5261413200000002,133.2700294,-0.252586,-0.0989624,0.77192362,-0.70378922,1.4278000000000002
BA_0.7-CHO_0.3,23.0695,109.7800319846,7.65,-0.12532517849942243,2.5117597000000003,132.2362615,-0.252575,-0.098914,0.77129695,-0.70191295,1.4091
BA_0.8-CHO_0.2,24.0848,111.76119409984,7.76,-0.1218202583994243,2.4973780800000003,131.2024936,-0.252564,-0.0988656,0.77067028,-0.70003668,1.3904
BA_0.9-CHO_0.1,25.192400000000003,113.92246186192,7.88,-0.11799670919942637,2.48168904,130.0747468,-0.252552,-0.09881279999999999,0.7699866399999999,-0.69798984,1.37
BA_0.1-HMPA_0.9,26.726300000000005,170.92419632974,10.61,-0.1484985749988859,2.60696523,139.17959287,-0.2526618,-0.09924720000000001,0.77599939,-0.71513259,0.853439
BA_0.2-HMPA_0.8,26.667500000000004,163.3599940255,10.25,-0.14376403499896073,2.5875217500000005,137.76820075,-0.252645,-0.09918,0.77507575,-0.7124857499999999,0.9218749999999999
BA_0.3-HMPA_0.7,26.613600000000005,156.42614191328,9.92,-0.13942403999902933,2.56969856,136.47442464,-0.2526296,-0.0991184,0.77422908,-0.71005948,0.9846079999999999
BA_0.4-HMPA_0.6,26.559700000000003,149.49228980106,9.59,-0.13508404499909793,2.5518753700000003,135.18064852999998,-0.2526142,-0.0990568,0.77338241,-0.70763321,1.0473409999999999
BA_0.5-HMPA_0.5,26.5107,143.18878788086,9.29,-0.13113859499916028,2.53567247,134.00448842999998,-0.2526002,-0.0990008,0.77261271,-0.7054275099999999,1.104371
BA_0.6-HMPA_0.4,26.466600000000003,137.51563615268,9.02,-0.1275876899992164,2.52108986,132.94594434,-0.2525876,-0.09895040000000001,0.7719199800000001,-0.70344238,1.1556980000000001
BA_0.7-HMPA_0.3,26.4176,131.21213423248,8.719999999999999,-0.12364223999927876,2.5048869600000003,131.76978423999998,-0.2525736,-0.09889440000000001,0.77115028,-0.7012366800000001,1.2127280000000003
BA_0.8-HMPA_0.2,26.3784,126.16933269632,8.48,-0.12048587999932867,2.49192464,130.82885616,-0.25256239999999996,-0.09884960000000001,0.7705345199999999,-0.6994721199999999,1.258352
BA_0.9-HMPA_0.1,26.3392,121.12653116016001,8.24,-0.11732951999937856,2.47896232,129.88792808,-0.25255120000000003,-0.0988048,0.76991876,-0.69770756,1.303976
BA_0.1-BTN_0.9,23.965700000000002,72.349660852,5.210000000000001,-0.14904386340057163,2.6091056100000003,139.30837459,-0.2526609,-0.0992529,0.7755312100000001,-0.7145960100000001,1.3128464000000002
BA_0.2-BTN_0.8,24.141399999999997,75.64147247999999,5.42,-0.1464191868004856,2.59833422,138.52848618000002,-0.2526518,-0.0992158,0.77506242,-0.7131920199999999,1.3156127999999998
BA_0.3-BTN_0.7,24.342200000000002,79.40354291199999,5.66,-0.14341955640038725,2.58602406,137.63718514,-0.2526414,-0.09917340000000001,0.77452666,-0.71158746,1.3187744000000001
BA_0.4-BTN_0.6,24.543,83.165613344,5.9,-0.1404199260002889,2.5737138999999996,136.7458841,-0.252631,-0.099131,0.7739909,-0.7099829,1.321936
BA_0.5-BTN_0.5,24.794,87.868201384,6.2,-0.13667038800016598,2.5583261999999998,135.6317578,-0.252618,-0.099078,0.7733212,-0.7079772,1.325888
BA_0.6-BTN_0.4,25.045,92.570789424,6.5,-0.13292085000004306,2.5429385,134.5176315,-0.25260499999999997,-0.099025,0.7726515,-0.7059715,1.32984
BA_0.7-BTN_0.3,25.3211,97.743636268,6.83,-0.12879635819990784,2.5260120300000004,133.29209257,-0.2525907,-0.0989667,0.77191483,-0.7037652299999999,1.3341872000000001
BA_0.8-BTN_0.2,25.5972,102.91648311200001,7.16,-0.12467186639977262,2.50908556,132.06655364,-0.2525764,-0.09890840000000001,0.77117816,-0.70155896,1.3385344
BA_0.9-BTN_0.1,25.9486,109.500106368,7.58,-0.11942251319960054,2.48754278,130.50677682,-0.25255819999999995,-0.0988342,0.7702405800000001,-0.69875098,1.3440672
BA_0.1-APN_0.9,45.6648,108.79009657911999,8.0,-0.1506214992003006,2.61562038,139.81600724,-0.25266740000000004,-0.09927870000000001,0.7763072700000001,-0.71601487,1.5719676
BA_0.2-APN_0.8,43.9624,109.43129508855999,8.0,-0.14741724960022393,2.6024669400000002,138.86049012,-0.2526562,-0.0992331,0.7756915099999999,-0.7142503099999999,1.5524188
BA_0.3-APN_0.7,41.834399999999995,110.23279322535998,8.0,-0.14341193760012808,2.5860251400000003,137.66609372,-0.25264220000000004,-0.0991761,0.7749218099999999,-0.71204461,1.5279828
BA_0.4-APN_0.6,39.919200000000004,110.95414154848,8.0,-0.13980715680004183,2.5712275200000003,136.59113696,-0.2526296,-0.09912480000000001,0.77422908,-0.71005948,1.5059904000000002
BA_0.5-APN_0.5,37.7912,111.75563968528,8.0,-0.135801844799946,2.55478572,135.39674056,-0.25261560000000005,-0.09906780000000001,0.77345938,-0.70785378,1.4815544000000003
BA_0.6-APN_0.4,35.6632,112.55713782208001,8.0,-0.13179653279985015,2.53834392,134.20234416,-0.2526016,-0.09901080000000001,0.77268968,-0.70564808,1.4571184000000001
BA_0.7-APN_0.3,33.5352,113.35863595888,8.0,-0.1277912207997543,2.52190212,133.00794776,-0.2525876,-0.09895380000000001,0.7719199800000001,-0.70344238,1.4326824
BA_0.8-APN_0.2,31.1944,114.24028390936,8.0,-0.12338537759964888,2.50381614,131.69411172,-0.25257219999999997,-0.09889110000000001,0.77107331,-0.7010161100000001,1.4058028
BA_0.9-APN_0.1,28.8536,115.12193185983999,8.0,-0.11897953439954345,2.48573016,130.38027568,-0.25255679999999997,-0.0988284,0.77022664,-0.69858984,1.3789232
BA_0.1-GTN_0.9,46.0904,95.59524239224,7.07,-0.15192866759904197,2.6210403,140.21793319,-0.2526702,-0.0992994,0.7764612100000001,-0.71645601,1.2140618
BA_0.2-GTN_0.8,44.388,97.3576929068,7.15,-0.1486808819990752,2.6077035,139.24839055,-0.25265899999999997,-0.099253,0.7758454499999999,-0.7146914499999999,1.2257209999999998
BA_0.3-GTN_0.7,42.4728,99.34044973568,7.24,-0.14502712319911262,2.5926996,138.15765508,-0.2526464,-0.09920079999999999,0.77515272,-0.7127063199999999,1.2388375999999999
BA_0.4-GTN_0.6,40.5576,101.32320656456,7.33,-0.14137336439915002,2.5776957,137.06691961,-0.2526338,-0.0991486,0.77445999,-0.71072119,1.2519542000000001
BA_0.5-GTN_0.5,38.642399999999995,103.30596339343998,7.42,-0.13771960559918742,2.5626917999999996,135.97618414,-0.2526212,-0.0990964,0.77376726,-0.7087360599999999,1.2650708
BA_0.6-GTN_0.4,36.5144,105.50902653664,7.52,-0.13365987359922898,2.5460208,134.76425584,-0.2526072,-0.0990384,0.7729975600000001,-0.7065303599999999,1.2796448
BA_0.7-GTN_0.3,34.17359999999999,107.93239599415999,7.63,-0.12919416839927467,2.5276827,133.43113470999998,-0.25259180000000003,-0.0989746,0.77215089,-0.70410409,1.2956762000000002
BA_0.8-GTN_0.2,31.8328,110.35576545168,7.74,-0.1247284631993204,2.5093446,132.09801358,-0.2525764,-0.09891080000000001,0.77130422,-0.70167782,1.3117076
BA_0.9-GTN_0.1,29.0664,113.21974753784001,7.87,-0.11945081159937442,2.4876723000000003,130.52250679,-0.25255819999999995,-0.0988354,0.77030361,-0.69881041,1.3306538
DMSO_0.1-CH_0.9,2.5604999999999998,83.18190569819998,5.699999999999999,-0.07553632050015306,2.3068,118.81555,-0.25260499999999997,-0.098401,0.7617446999999999,-0.6757426499999999,1.988715
DMSO_0.2-CH_0.8,4.7796,82.39151030384,5.44,-0.08794163160019994,2.35776,122.30956,-0.252618,-0.0985492,0.76413124,-0.68238708,1.683748
DMSO_0.3-CH_0.7,6.828,81.6619145552,5.199999999999999,-0.0993926880002432,2.4048,125.5348,-0.25263,-0.098686,0.7663342,-0.6885204,1.4022400000000002
DMSO_0.4-CH_0.6,8.7057,80.99311845228,4.98,-0.10988948970028285,2.44792,128.49127000000001,-0.252641,-0.0988114,0.7683535799999999,-0.69414261,1.1441910000000002
DMSO_0.5-CH_0.5,10.4127,80.38512199508,4.779999999999999,-0.11943203670031892,2.48712,131.17897,-0.252651,-0.0989254,0.7701893799999999,-0.69925371,0.9096010000000002
DMSO_0.6-CH_0.4,11.949,79.83792518359999,4.6,-0.12802032900035135,2.5223999999999998,133.5979,-0.25266,-0.09902799999999999,0.7718415999999999,-0.7038537,0.69847
DMSO_0.7-CH_0.3,13.3146,79.35152801784,4.44,-0.13565436660038022,2.55376,135.74806,-0.252668,-0.09911919999999999,0.77331024,-0.7079425800000001,0.5107980000000001
DMSO_0.8-CH_0.2,14.6802,78.86513085208,4.28,-0.14328840420040903,2.58512,137.89821999999998,-0.252676,-0.0992104,0.77477888,-0.7120314600000001,0.32312600000000014
DMSO_0.9-CH_0.1,15.875100000000002,78.43953333204,4.140000000000001,-0.14996818710043427,2.61256,139.77961,-0.25268300000000005,-0.0992902,0.7760639399999999,-0.7156092300000001,0.15891300000000008
DMSO_0.1-TOL_0.9,2.3898,90.09578723384,6.58,-0.08476132680105271,2.34504666,121.15286466,-0.2525696,-0.098467,0.7632888600000001,-0.68032618,1.7149752
DMSO_0.2-TOL_0.8,4.6089,88.26946085612,6.1899999999999995,-0.09562791240096304,2.3896326300000004,124.25293163,-0.25258780000000003,-0.09860350000000001,0.76541423,-0.68620049,1.4549336
DMSO_0.3-TOL_0.7,6.6573,86.58362112284,5.83,-0.10565860680088027,2.43078891,127.11453191000001,-0.2526046,-0.0987295,0.7673761100000001,-0.6916229300000001,1.2148952
DMSO_0.4-TOL_0.6,8.535,85.038268034,5.5,-0.1148534100008044,2.4685155,129.7376655,-0.25262,-0.098845,0.7691745,-0.6965935000000001,0.9948600000000001
DMSO_0.5-TOL_0.5,10.241999999999999,83.6334015896,5.2,-0.12321232200073541,2.5028124000000003,132.1223324,-0.252634,-0.09895,0.7708094,-0.7011122000000001,0.7948280000000001
DMSO_0.6-TOL_0.4,11.7783,82.36902178963999,4.93,-0.13073534280067334,2.53367961,134.26853261,-0.2526466,-0.0990445,0.77228081,-0.70517903,0.6147992
DMSO_0.7-TOL_0.3,13.3146,81.10464198968,4.66,-0.13825836360061128,2.5645468200000003,136.41473282,-0.25265920000000003,-0.099139,0.77375222,-0.70924586,0.43477040000000006
DMSO_0.8-TOL_0.2,14.6802,79.98074883416,4.42,-0.14494549320055608,2.5919843399999998,138.32246634,-0.2526704,-0.099223,0.7750601399999999,-0.7128608200000001,0.27474480000000007
DMSO_0.9-TOL_0.1,15.875100000000002,78.99734232308,4.21,-0.1507967316005078,2.61599217,139.99173317,-0.2526802,-0.0992965,0.77620457,-0.7160239100000001,0.13472240000000005
DMSO_0.1-HP_0.9,3.2433,95.924060219,6.43,-0.07622364510055221,2.3095896600000003,119.10101041000001,-0.25262520000000005,-0.0984223,0.7616763100000001,-0.6761055300000001,2.410120000000002
DMSO_0.2-HP_0.8,5.803800000000001,92.60737051400001,5.98,-0.09111703860053505,2.37077676,123.27878626,-0.2526372,-0.0985978,0.7645786600000001,-0.68408358,1.9628200000000013
DMSO_0.3-HP_0.7,8.0229,89.732906103,5.59,-0.10402464630052016,2.42380558,126.89952533,-0.2526476,-0.0987499,0.76709403,-0.69099789,1.575160000000001
DMSO_0.4-HP_0.6,9.900599999999999,87.30066698599998,5.26,-0.11494646820050758,2.4686761199999996,129.96322762,-0.2526564,-0.09887859999999998,0.76922242,-0.69684846,1.2471400000000008
DMSO_0.5-HP_0.5,11.436900000000001,85.31065316300001,4.99,-0.12388250430049728,2.5053883800000003,132.46989313,-0.2526636,-0.09898390000000001,0.77096383,-0.70163529,0.9787600000000007
DMSO_0.6-HP_0.4,12.9732,83.32063934,4.72,-0.132818540400487,2.54210064,134.97655864,-0.25267080000000003,-0.09908919999999999,0.77270524,-0.70642212,0.7103800000000003
DMSO_0.7-HP_0.3,14.168099999999999,81.772850811,4.51,-0.13976879070047898,2.57065462,136.92618736999998,-0.2526764,-0.0991711,0.7740596699999999,-0.71014521,0.5016400000000004
DMSO_0.8-HP_0.2,15.192300000000001,80.446174929,4.33,-0.14572614810047213,2.59512946,138.59729771000002,-0.2526812,-0.0992413,0.77522061,-0.71333643,0.32272000000000023
DMSO_0.9-HP_0.1,16.2165,79.11949904699999,4.1499999999999995,-0.15168350550046522,2.6196042999999998,140.26840804999998,-0.252686,-0.0993115,0.77638155,-0.71652765,0.14380000000000012
DMSO_0.1-OT_0.9,3.414,106.9154676232,7.2,-0.07817433000060761,2.3176200000000002,119.619212,-0.252626,-0.09844200000000002,0.7618698,-0.6774374000000001,2.692380000000002
DMSO_0.2-OT_0.8,6.1452,101.13516126095999,6.5600000000000005,-0.09386905800057799,2.382096,124.02756959999999,-0.2526388,-0.09862760000000001,0.76496564,-0.68578732,2.1528440000000018
DMSO_0.3-OT_0.7,8.535,96.077393194,6.0,-0.10760194500055206,2.4385125,127.8848825,-0.25265000000000004,-0.09879,0.7676745,-0.6930935,1.680750000000001
DMSO_0.4-OT_0.6,10.4127,92.10343256996,5.5600000000000005,-0.11839207050053172,2.48283975,130.91562835,-0.2526588,-0.09891760000000001,0.76980289,-0.69883407,1.309819000000001
DMSO_0.5-OT_0.5,11.949,88.85201024119999,5.199999999999999,-0.12722035500051504,2.5191074999999996,133.3953295,-0.252666,-0.099022,0.7715443,-0.7035309000000001,1.0063300000000008
DMSO_0.6-OT_0.4,13.3146,85.96185706008,4.88,-0.13506771900050024,2.5513455,135.5995083,-0.2526724,-0.0991148,0.77309222,-0.70770586,0.7365620000000005
DMSO_0.7-OT_0.3,14.338799999999999,83.79424217424,4.64,-0.14095324200048914,2.575524,137.25264239999998,-0.25267720000000005,-0.0991844,0.77425316,-0.71083708,0.5342360000000004
DMSO_0.8-OT_0.2,15.363000000000001,81.6266272884,4.4,-0.14683876500047804,2.5997025000000002,138.9057765,-0.252682,-0.099254,0.7754141,-0.7139683,0.33191000000000026
DMSO_0.9-OT_0.1,16.2165,79.8202815502,4.2,-0.15174336750046877,2.61985125,140.28338824999997,-0.252686,-0.099312,0.77638155,-0.71657765,0.16330500000000014
DMSO_0.1-PA_0.9,19.914,61.8531569696,4.0,-0.15042776399945956,2.6148117000000006,139.7096848,-0.252663,-0.099271,0.7761349,-0.7154187,0.3493
DMSO_0.2-PA_0.8,19.5664,63.82836327256,4.0,-0.15118801139958177,2.61789027,139.94817888,-0.2526663,-0.09928310000000001,0.7762832900000001,-0.71587927,0.30596
DMSO_0.3-PA_0.7,19.2504,65.62400536615999,4.0,-0.15187914539969288,2.62068897,140.16499167999999,-0.2526693,-0.0992941,0.77641819,-0.71629797,0.26655999999999996
DMSO_0.4-PA_0.6,18.934399999999997,67.41964745976,4.0,-0.15257027939980397,2.6234876700000003,140.38180448,-0.25267229999999996,-0.0993051,0.77655309,-0.71671667,0.22716
DMSO_0.5-PA_0.5,18.6184,69.21528955336001,4.0,-0.1532614133999151,2.62628637,140.59861728,-0.2526753,-0.09931609999999999,0.77668799,-0.71713537,0.18776
DMSO_0.6-PA_0.4,18.3024,71.01093164696,4.0,-0.1539525474000262,2.6290850700000004,140.81543008,-0.2526783,-0.0993271,0.77682289,-0.71755407,0.14836000000000002
DMSO_0.7-PA_0.3,17.9864,72.80657374056,4.0,-0.1546436814001373,2.63188377,141.03224287999998,-0.2526813,-0.0993381,0.77695779,-0.71797277,0.10896000000000002
DMSO_0.8-PA_0.2,17.6704,74.60221583416,4.0,-0.15533481540024843,2.6346824700000004,141.24905568,-0.25268430000000003,-0.09934910000000001,0.77709269,-0.71839147,0.06956000000000002
DMSO_0.9-PA_0.1,17.386000000000003,76.21829371839999,4.0,-0.15595683600034843,2.6372013000000005,141.4441872,-0.25268700000000005,-0.099359,0.7772141,-0.7187683,0.034100000000000026
DMSO_0.1-PX_0.9,2.7312000000000003,101.58795999871998,7.359999999999999,-0.08567884800034477,2.34885936,121.43866192,-0.25257240000000003,-0.0984796,0.76361584,-0.68122992,1.9340416
DMSO_0.2-PX_0.8,5.1209999999999996,97.65895596759998,6.8,-0.0975070350003639,2.3973828,124.80905159999999,-0.252592,-0.098628,0.7659046999999999,-0.6875561,1.610818
DMSO_0.3-PX_0.7,7.3401,94.01059508155998,6.279999999999999,-0.10849035150038164,2.44244028,127.93869916,-0.2526102,-0.09876579999999999,0.76803007,-0.6934304099999999,1.3106818
DMSO_0.4-PX_0.6,9.2178,90.92352048568,5.84,-0.11778392700039668,2.4805658400000006,130.58686248,-0.2526256,-0.09888240000000001,0.76982846,-0.6984009800000001,1.0567204000000001
DMSO_0.5-PX_0.5,10.754100000000001,88.39773217996,5.48,-0.12538776150040898,2.5117594800000003,132.75354156,-0.25263820000000003,-0.09897779999999999,0.77129987,-0.70246781,0.8489338000000001
DMSO_0.6-PX_0.4,12.2904,85.87194387424,5.12,-0.13299159600042126,2.54295312,134.92022064,-0.2526508,-0.0990732,0.77277128,-0.70653464,0.6411472000000001
DMSO_0.7-PX_0.3,13.656,83.62679871360001,4.800000000000001,-0.1397505600004322,2.5706808000000003,136.8461576,-0.25266200000000005,-0.09915800000000001,0.7740792,-0.7101496,0.4564480000000001
DMSO_0.8-PX_0.2,14.8509,81.66229669804,4.52,-0.14566465350044175,2.59494252,138.53135244,-0.2526718,-0.09923219999999999,0.7752236299999999,-0.7133126900000001,0.29483620000000005
DMSO_0.9-PX_0.1,16.0458,79.69779468248,4.24,-0.15157874700045132,2.6192042399999997,140.21654728,-0.2526816,-0.0993064,0.7763680599999999,-0.71647578,0.13322440000000002
DMSO_0.1-MX_0.9,2.7312000000000003,101.58795999871998,7.359999999999999,-0.08618168879907522,2.3508972,121.56641584,-0.25257240000000003,-0.098488,0.76361584,-0.68122992,1.9340416
DMSO_0.2-MX_0.8,5.1209999999999996,97.65895596759998,6.8,-0.09792606899930592,2.399081,124.91551319999999,-0.252592,-0.098635,0.7659046999999999,-0.6875561,1.610818
DMSO_0.3-MX_0.7,7.1693999999999996,94.29123822663999,6.319999999999999,-0.10799268059950368,2.4403813999999997,127.78616808,-0.2526088,-0.09876099999999999,0.76786658,-0.6929785399999999,1.3337691999999999
DMSO_0.4-MX_0.6,9.0471,91.20416363076001,5.88,-0.11722040789968496,2.4782401000000003,130.41760172,-0.2526242,-0.0988765,0.76966497,-0.69794911,1.0798078
DMSO_0.5-MX_0.5,10.754100000000001,88.39773217996,5.48,-0.12560925089984976,2.5126571,132.80981412,-0.25263820000000003,-0.0989815,0.77129987,-0.70246781,0.8489338000000001
DMSO_0.6-MX_0.4,12.2904,85.87194387424,5.12,-0.13315920959999808,2.5436324,134.96280528,-0.2526508,-0.099076,0.77277128,-0.70653464,0.6411472000000001
DMSO_0.7-MX_0.3,13.656,83.62679871360001,4.800000000000001,-0.13987028400012994,2.5711660000000003,136.8765752,-0.25266200000000005,-0.09916000000000001,0.7740792,-0.7101496,0.4564480000000001
DMSO_0.8-MX_0.2,14.8509,81.66229669804,4.52,-0.14574247410024527,2.5952579,138.55112388,-0.2526718,-0.0992335,0.7752236299999999,-0.7133126900000001,0.29483620000000005
DMSO_0.9-MX_0.1,16.0458,79.69779468248,4.24,-0.15161466420036063,2.6193497999999997,140.22567256,-0.2526816,-0.099307,0.7763680599999999,-0.71647578,0.13322440000000002
DMSO_0.1-OX_0.9,2.7312000000000003,101.58795999871998,7.359999999999999,-0.0907758252004685,2.36988624,122.76529996,-0.252564,-0.0985216,0.76445584,-0.68374992,1.9340416
DMSO_0.2-OX_0.8,5.1209999999999996,97.65895596759998,6.8,-0.10175451600046699,2.4149051999999998,125.91458329999999,-0.252585,-0.098663,0.7666047,-0.6896561,1.610818
DMSO_0.3-OX_0.7,7.1693999999999996,94.29123822663999,6.319999999999999,-0.11116482240046571,2.4534928799999998,128.61396901999998,-0.25260299999999997,-0.09878419999999999,0.76844658,-0.69471854,1.3337691999999999
DMSO_0.4-OX_0.6,9.0471,91.20416363076001,5.88,-0.11979093660046454,2.48886492,131.08840593,-0.2526195,-0.09889529999999999,0.77013497,-0.6993591100000001,1.0798078
DMSO_0.5-OX_0.5,10.754100000000001,88.39773217996,5.48,-0.12763285860046347,2.52102132,133.33789403,-0.2526345,-0.0989963,0.77166987,-0.7035778100000001,0.8489338000000001
DMSO_0.6-OX_0.4,12.2904,85.87194387424,5.12,-0.1346905884004625,2.5499620800000002,135.36243332,-0.252648,-0.0990872,0.7730512799999999,-0.70737464,0.6411472000000001
DMSO_0.7-OX_0.3,13.656,83.62679871360001,4.800000000000001,-0.14096412600046168,2.5756872,137.1620238,-0.25266,-0.099168,0.7742792,-0.7107496,0.4564480000000001
DMSO_0.8-OX_0.2,14.8509,81.66229669804,4.52,-0.1464534714004609,2.59819668,138.73666547,-0.2526705,-0.0992387,0.77535363,-0.7137026900000001,0.29483620000000005
DMSO_0.9-OX_0.1,16.0458,79.69779468248,4.24,-0.15194281680046015,2.6207061599999997,140.31130714,-0.252681,-0.09930939999999999,0.7764280599999999,-0.71665578,0.13322440000000002
DMSO_0.1-NMP_0.9,19.888800000000003,96.33133175552,6.609999999999999,-0.15444640890063538,2.63127651,140.96157481,-0.2526813,-0.0993352,0.77704537,-0.71815431,0.20689299999999994
DMSO_0.2-NMP_0.8,19.5,93.80479438399999,6.25,-0.15475007250061112,2.6324797500000003,141.05804725000002,-0.25268250000000003,-0.09934,0.77708725,-0.7182967499999999,0.17762499999999995
